filepath,annotation
images/test/neutral/im818.png,neutral
images/test/neutral/im238.png,neutral
images/test/neutral/im131.png,neutral
images/test/neutral/im1032.png,neutral
images/test/neutral/im182.png,neutral
images/test/neutral/im898.png,neutral
images/test/neutral/im902.png,neutral
images/test/neutral/im779.png,neutral
images/test/neutral/im145.png,neutral
images/test/neutral/im858.png,neutral
images/test/neutral/im433.png,neutral
images/test/neutral/im627.png,neutral
images/test/neutral/im443.png,neutral
images/test/neutral/im638.png,neutral
images/test/neutral/im444.png,neutral
images/test/neutral/im306.png,neutral
images/test/neutral/im222.png,neutral
images/test/neutral/im604.png,neutral
images/test/neutral/im1192.png,neutral
images/test/neutral/im607.png,neutral
images/test/neutral/im259.png,neutral
images/test/neutral/im652.png,neutral
images/test/neutral/im60.png,neutral
images/test/neutral/im653.png,neutral
images/test/neutral/im271.png,neutral
images/test/neutral/im1127.png,neutral
images/test/neutral/im190.png,neutral
images/test/neutral/im592.png,neutral
images/test/neutral/im586.png,neutral
images/test/neutral/im302.png,neutral
images/test/neutral/im577.png,neutral
images/test/neutral/im649.png,neutral
images/test/neutral/im1043.png,neutral
images/test/neutral/im1042.png,neutral
images/test/neutral/im456.png,neutral
images/test/neutral/im1051.png,neutral
images/test/neutral/im846.png,neutral
images/test/neutral/im659.png,neutral
images/test/neutral/im1118.png,neutral
images/test/neutral/im200.png,neutral
images/test/neutral/im1002.png,neutral
images/test/neutral/im74.png,neutral
images/test/neutral/im479.png,neutral
images/test/neutral/im952.png,neutral
images/test/neutral/im684.png,neutral
images/test/neutral/im1136.png,neutral
images/test/neutral/im746.png,neutral
images/test/neutral/im640.png,neutral
images/test/neutral/im1045.png,neutral
images/test/neutral/im735.png,neutral
images/test/neutral/im513.png,neutral
images/test/neutral/im1215.png,neutral
images/test/neutral/im825.png,neutral
images/test/neutral/im599.png,neutral
images/test/neutral/im330.png,neutral
images/test/neutral/im11.png,neutral
images/test/neutral/im1216.png,neutral
images/test/neutral/im1221.png,neutral
images/test/neutral/im1010.png,neutral
images/test/neutral/im436.png,neutral
images/test/neutral/im1109.png,neutral
images/test/neutral/im1058.png,neutral
images/test/neutral/im242.png,neutral
images/test/neutral/im489.png,neutral
images/test/neutral/im614.png,neutral
images/test/neutral/im462.png,neutral
images/test/neutral/im6.png,neutral
images/test/neutral/im1147.png,neutral
images/test/neutral/im138.png,neutral
images/test/neutral/im997.png,neutral
images/test/neutral/im787.png,neutral
images/test/neutral/im346.png,neutral
images/test/neutral/im491.png,neutral
images/test/neutral/im665.png,neutral
images/test/neutral/im1021.png,neutral
images/test/neutral/im504.png,neutral
images/test/neutral/im574.png,neutral
images/test/neutral/im673.png,neutral
images/test/neutral/im1141.png,neutral
images/test/neutral/im1070.png,neutral
images/test/neutral/im643.png,neutral
images/test/neutral/im53.png,neutral
images/test/neutral/im823.png,neutral
images/test/neutral/im717.png,neutral
images/test/neutral/im1084.png,neutral
images/test/neutral/im789.png,neutral
images/test/neutral/im0.png,neutral
images/test/neutral/im883.png,neutral
images/test/neutral/im502.png,neutral
images/test/neutral/im356.png,neutral
images/test/neutral/im766.png,neutral
images/test/neutral/im579.png,neutral
images/test/neutral/im216.png,neutral
images/test/neutral/im534.png,neutral
images/test/neutral/im689.png,neutral
images/test/neutral/im197.png,neutral
images/test/neutral/im382.png,neutral
images/test/neutral/im628.png,neutral
images/test/neutral/im1188.png,neutral
images/test/neutral/im291.png,neutral
images/test/neutral/im102.png,neutral
images/test/neutral/im93.png,neutral
images/test/neutral/im548.png,neutral
images/test/neutral/im473.png,neutral
images/test/neutral/im37.png,neutral
images/test/neutral/im901.png,neutral
images/test/neutral/im129.png,neutral
images/test/neutral/im372.png,neutral
images/test/neutral/im431.png,neutral
images/test/neutral/im142.png,neutral
images/test/neutral/im874.png,neutral
images/test/neutral/im1184.png,neutral
images/test/neutral/im380.png,neutral
images/test/neutral/im926.png,neutral
images/test/neutral/im583.png,neutral
images/test/neutral/im725.png,neutral
images/test/neutral/im1049.png,neutral
images/test/neutral/im866.png,neutral
images/test/neutral/im623.png,neutral
images/test/neutral/im900.png,neutral
images/test/neutral/im272.png,neutral
images/test/neutral/im727.png,neutral
images/test/neutral/im359.png,neutral
images/test/neutral/im625.png,neutral
images/test/neutral/im1078.png,neutral
images/test/neutral/im747.png,neutral
images/test/neutral/im1086.png,neutral
images/test/neutral/im1035.png,neutral
images/test/neutral/im235.png,neutral
images/test/neutral/im639.png,neutral
images/test/neutral/im907.png,neutral
images/test/neutral/im817.png,neutral
images/test/neutral/im1211.png,neutral
images/test/neutral/im1101.png,neutral
images/test/neutral/im992.png,neutral
images/test/neutral/im403.png,neutral
images/test/neutral/im617.png,neutral
images/test/neutral/im1087.png,neutral
images/test/neutral/im36.png,neutral
images/test/neutral/im1100.png,neutral
images/test/neutral/im919.png,neutral
images/test/neutral/im728.png,neutral
images/test/neutral/im180.png,neutral
images/test/neutral/im965.png,neutral
images/test/neutral/im282.png,neutral
images/test/neutral/im578.png,neutral
images/test/neutral/im838.png,neutral
images/test/neutral/im25.png,neutral
images/test/neutral/im849.png,neutral
images/test/neutral/im1195.png,neutral
images/test/neutral/im1145.png,neutral
images/test/neutral/im698.png,neutral
images/test/neutral/im1027.png,neutral
images/test/neutral/im529.png,neutral
images/test/neutral/im887.png,neutral
images/test/neutral/im157.png,neutral
images/test/neutral/im174.png,neutral
images/test/neutral/im169.png,neutral
images/test/neutral/im1167.png,neutral
images/test/neutral/im669.png,neutral
images/test/neutral/im620.png,neutral
images/test/neutral/im307.png,neutral
images/test/neutral/im701.png,neutral
images/test/neutral/im860.png,neutral
images/test/neutral/im103.png,neutral
images/test/neutral/im1205.png,neutral
images/test/neutral/im929.png,neutral
images/test/neutral/im219.png,neutral
images/test/neutral/im833.png,neutral
images/test/neutral/im483.png,neutral
images/test/neutral/im976.png,neutral
images/test/neutral/im812.png,neutral
images/test/neutral/im392.png,neutral
images/test/neutral/im1119.png,neutral
images/test/neutral/im362.png,neutral
images/test/neutral/im753.png,neutral
images/test/neutral/im1009.png,neutral
images/test/neutral/im159.png,neutral
images/test/neutral/im854.png,neutral
images/test/neutral/im905.png,neutral
images/test/neutral/im516.png,neutral
images/test/neutral/im1018.png,neutral
images/test/neutral/im736.png,neutral
images/test/neutral/im744.png,neutral
images/test/neutral/im7.png,neutral
images/test/neutral/im999.png,neutral
images/test/neutral/im1172.png,neutral
images/test/neutral/im449.png,neutral
images/test/neutral/im702.png,neutral
images/test/neutral/im967.png,neutral
images/test/neutral/im146.png,neutral
images/test/neutral/im820.png,neutral
images/test/neutral/im59.png,neutral
images/test/neutral/im96.png,neutral
images/test/neutral/im705.png,neutral
images/test/neutral/im350.png,neutral
images/test/neutral/im648.png,neutral
images/test/neutral/im160.png,neutral
images/test/neutral/im1174.png,neutral
images/test/neutral/im567.png,neutral
images/test/neutral/im920.png,neutral
images/test/neutral/im947.png,neutral
images/test/neutral/im100.png,neutral
images/test/neutral/im1111.png,neutral
images/test/neutral/im166.png,neutral
images/test/neutral/im1092.png,neutral
images/test/neutral/im317.png,neutral
images/test/neutral/im463.png,neutral
images/test/neutral/im869.png,neutral
images/test/neutral/im964.png,neutral
images/test/neutral/im1142.png,neutral
images/test/neutral/im283.png,neutral
images/test/neutral/im606.png,neutral
images/test/neutral/im721.png,neutral
images/test/neutral/im987.png,neutral
images/test/neutral/im418.png,neutral
images/test/neutral/im95.png,neutral
images/test/neutral/im493.png,neutral
images/test/neutral/im255.png,neutral
images/test/neutral/im917.png,neutral
images/test/neutral/im1189.png,neutral
images/test/neutral/im610.png,neutral
images/test/neutral/im531.png,neutral
images/test/neutral/im642.png,neutral
images/test/neutral/im1065.png,neutral
images/test/neutral/im1061.png,neutral
images/test/neutral/im605.png,neutral
images/test/neutral/im375.png,neutral
images/test/neutral/im716.png,neutral
images/test/neutral/im880.png,neutral
images/test/neutral/im862.png,neutral
images/test/neutral/im540.png,neutral
images/test/neutral/im871.png,neutral
images/test/neutral/im156.png,neutral
images/test/neutral/im1122.png,neutral
images/test/neutral/im966.png,neutral
images/test/neutral/im806.png,neutral
images/test/neutral/im632.png,neutral
images/test/neutral/im133.png,neutral
images/test/neutral/im290.png,neutral
images/test/neutral/im523.png,neutral
images/test/neutral/im1006.png,neutral
images/test/neutral/im707.png,neutral
images/test/neutral/im211.png,neutral
images/test/neutral/im367.png,neutral
images/test/neutral/im681.png,neutral
images/test/neutral/im316.png,neutral
images/test/neutral/im541.png,neutral
images/test/neutral/im968.png,neutral
images/test/neutral/im1110.png,neutral
images/test/neutral/im796.png,neutral
images/test/neutral/im1202.png,neutral
images/test/neutral/im383.png,neutral
images/test/neutral/im837.png,neutral
images/test/neutral/im203.png,neutral
images/test/neutral/im121.png,neutral
images/test/neutral/im78.png,neutral
images/test/neutral/im755.png,neutral
images/test/neutral/im1000.png,neutral
images/test/neutral/im293.png,neutral
images/test/neutral/im957.png,neutral
images/test/neutral/im1226.png,neutral
images/test/neutral/im515.png,neutral
images/test/neutral/im522.png,neutral
images/test/neutral/im535.png,neutral
images/test/neutral/im4.png,neutral
images/test/neutral/im390.png,neutral
images/test/neutral/im19.png,neutral
images/test/neutral/im923.png,neutral
images/test/neutral/im165.png,neutral
images/test/neutral/im568.png,neutral
images/test/neutral/im1131.png,neutral
images/test/neutral/im126.png,neutral
images/test/neutral/im358.png,neutral
images/test/neutral/im691.png,neutral
images/test/neutral/im333.png,neutral
images/test/neutral/im266.png,neutral
images/test/neutral/im1218.png,neutral
images/test/neutral/im1187.png,neutral
images/test/neutral/im863.png,neutral
images/test/neutral/im913.png,neutral
images/test/neutral/im1230.png,neutral
images/test/neutral/im1024.png,neutral
images/test/neutral/im114.png,neutral
images/test/neutral/im1055.png,neutral
images/test/neutral/im611.png,neutral
images/test/neutral/im626.png,neutral
images/test/neutral/im697.png,neutral
images/test/neutral/im914.png,neutral
images/test/neutral/im660.png,neutral
images/test/neutral/im419.png,neutral
images/test/neutral/im460.png,neutral
images/test/neutral/im742.png,neutral
images/test/neutral/im246.png,neutral
images/test/neutral/im196.png,neutral
images/test/neutral/im732.png,neutral
images/test/neutral/im427.png,neutral
images/test/neutral/im175.png,neutral
images/test/neutral/im719.png,neutral
images/test/neutral/im1196.png,neutral
images/test/neutral/im718.png,neutral
images/test/neutral/im830.png,neutral
images/test/neutral/im852.png,neutral
images/test/neutral/im556.png,neutral
images/test/neutral/im1209.png,neutral
images/test/neutral/im547.png,neutral
images/test/neutral/im338.png,neutral
images/test/neutral/im1149.png,neutral
images/test/neutral/im995.png,neutral
images/test/neutral/im503.png,neutral
images/test/neutral/im1165.png,neutral
images/test/neutral/im1040.png,neutral
images/test/neutral/im236.png,neutral
images/test/neutral/im1038.png,neutral
images/test/neutral/im406.png,neutral
images/test/neutral/im748.png,neutral
images/test/neutral/im91.png,neutral
images/test/neutral/im72.png,neutral
images/test/neutral/im872.png,neutral
images/test/neutral/im286.png,neutral
images/test/neutral/im668.png,neutral
images/test/neutral/im490.png,neutral
images/test/neutral/im911.png,neutral
images/test/neutral/im882.png,neutral
images/test/neutral/im783.png,neutral
images/test/neutral/im1012.png,neutral
images/test/neutral/im847.png,neutral
images/test/neutral/im1183.png,neutral
images/test/neutral/im50.png,neutral
images/test/neutral/im321.png,neutral
images/test/neutral/im363.png,neutral
images/test/neutral/im1117.png,neutral
images/test/neutral/im396.png,neutral
images/test/neutral/im86.png,neutral
images/test/neutral/im794.png,neutral
images/test/neutral/im1158.png,neutral
images/test/neutral/im240.png,neutral
images/test/neutral/im295.png,neutral
images/test/neutral/im1186.png,neutral
images/test/neutral/im850.png,neutral
images/test/neutral/im1008.png,neutral
images/test/neutral/im564.png,neutral
images/test/neutral/im471.png,neutral
images/test/neutral/im757.png,neutral
images/test/neutral/im310.png,neutral
images/test/neutral/im856.png,neutral
images/test/neutral/im536.png,neutral
images/test/neutral/im776.png,neutral
images/test/neutral/im1.png,neutral
images/test/neutral/im405.png,neutral
images/test/neutral/im344.png,neutral
images/test/neutral/im150.png,neutral
images/test/neutral/im881.png,neutral
images/test/neutral/im1178.png,neutral
images/test/neutral/im357.png,neutral
images/test/neutral/im67.png,neutral
images/test/neutral/im461.png,neutral
images/test/neutral/im318.png,neutral
images/test/neutral/im21.png,neutral
images/test/neutral/im1120.png,neutral
images/test/neutral/im790.png,neutral
images/test/neutral/im315.png,neutral
images/test/neutral/im533.png,neutral
images/test/neutral/im75.png,neutral
images/test/neutral/im149.png,neutral
images/test/neutral/im672.png,neutral
images/test/neutral/im366.png,neutral
images/test/neutral/im124.png,neutral
